player_name,player_id,league,season,team_id,role_group,minutes,age,xg_p90,non_penalty_xg_p90,goals_p90,shots_p90,shots_on_target_p90,big_chances_p90,xa_p90,assists_p90,key_passes_p90,chances_created_p90,touches_in_box_p90,penalty_area_entries_p90,progressive_passes_p90,dribbles_p90,crosses_completed_p90,tackles_won_p90,interceptions_p90,blocks_p90,clearances_p90,headers_won_p90,aerial_duels_won_p90,pressures_p90,successful_pressures_p90,possession_won_p90,possession_lost_p90,saves_p90,save_pct,xg_prevented_p90,corners,crossing,dribbling,finishing,first_touch,free_kick_taking,heading,long_shots,long_throws,marking,passing,penalty_taking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping_reach,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,handling,kicking,one_on_ones,reflexes,rushing_out,punching_tendency,throwing,market_value,asking_price,wage,contract_months,owned
Club L DC 1,ClubL-DC-1,Example League,2023/24,Club L,DC,2217,20,0.033,0.031,0.045,0.3,0.12,0.03,0.043,0.036,0.15,0.15,0.25,0.2,3.304,0.05,0.03,2.168,1.984,1.479,3.275,2.396,2.442,7.2,4.614,2.006,0.376,0,0,0,15.4,16.1,12,12,16.4,16.4,18.4,15.7,16.4,18.4,16.4,15,19.1,15,15.7,18.4,18.4,15,19.1,16,16.1,12.7,15.7,15.4,19.4,16.1,16.4,15,15.4,15.4,15.4,19.1,15.7,16,15.4,19.1,15.4,15.7,16.1,15.4,16.1,15.4,16.4,16.1,16.4,15.4,16.1,10185400,11509502,28349,24,False
Club L DC 2,ClubL-DC-2,Example League,2023/24,Club L,DC,661,23,0.032,0.03,0.041,0.3,0.119,0.029,0.042,0.036,0.15,0.15,0.25,0.2,3.249,0.05,0.03,2.135,1.957,1.462,3.225,2.366,2.409,7.088,4.499,1.968,0.408,0,0,0,14.9,15.6,11.6,11.6,16,16,17.9,15.3,16,17.9,15.9,14.6,18.6,14.6,15.3,17.9,17.9,14.6,18.6,15.6,15.6,12.3,15.3,14.9,19,15.6,16,14.6,14.9,14.9,14.9,18.6,15.3,15.6,14.9,18.6,14.9,15.3,15.6,14.9,15.6,14.9,16,15.6,16,14.9,15.6,7428750,8394488,25369,30,False
Club L DL 1,ClubL-DL-1,Example League,2023/24,Club L,DL,2234,21,0.015,0.014,0.037,0.35,0.15,0.014,0.126,0.107,0.877,0.877,0.6,1.1,4.43,0.982,1.948,1.538,1.288,0.714,1.755,1.104,1.234,7.76,4.768,1.858,0.25,0,0,0,15.2,18.1,15.8,14.8,16.2,16.2,15.2,15.5,16.2,15.2,16.2,14.8,18.1,14.8,15.5,16.2,15.2,14.8,15.9,14.8,15.9,15.5,15.5,15.2,18.4,15.9,16.2,17,17.4,15.2,15.2,15.9,15.5,17,17.4,15.9,15.2,15.5,15.9,15.2,15.9,15.2,16.2,15.9,16.2,15.2,15.9,9458088,10924092,27663,30,False
Club L DL 2,ClubL-DL-2,Example League,2023/24,Club L,DL,672,24,0.015,0.014,0.033,0.35,0.148,0.014,0.12,0.102,0.859,0.859,0.6,1.1,4.355,0.962,1.908,1.503,1.258,0.697,1.705,1.074,1.201,7.62,4.636,1.818,0.285,0,0,0,14.7,17.6,15.3,14.3,15.7,15.7,14.7,15,15.7,14.7,15.7,14.3,17.6,14.3,15,15.7,14.7,14.3,15.4,14.3,15.4,15,15,14.7,17.9,15.4,15.7,16.5,16.9,14.7,14.7,15.4,15,16.5,16.9,15.4,14.7,15,15.4,14.7,15.4,14.7,15.7,15.4,15.7,14.7,15.4,6764688,7813215,24689,36,False
Club L DR 1,ClubL-DR-1,Example League,2023/24,Club L,DR,2251,22,0.015,0.014,0.036,0.35,0.149,0.014,0.122,0.104,0.867,0.867,0.6,1.1,4.385,0.974,1.924,1.519,1.273,0.705,1.725,1.086,1.214,7.704,4.706,1.836,0.267,0,0,0,14.9,17.8,15.6,14.6,16,16,14.9,15.3,16,14.9,15.9,14.6,17.8,14.6,15.3,15.9,14.9,14.6,15.6,14.6,15.6,15.3,15.3,14.9,18.2,15.6,16,16.8,17.1,14.9,14.9,15.6,15.3,16.8,17.1,15.6,14.9,15.3,15.6,14.9,15.6,14.9,16,15.6,16,14.9,15.6,8745150,10319277,26979,36,False
Club L DR 2,ClubL-DR-2,Example League,2023/24,Club L,DR,683,25,0.015,0.014,0.032,0.35,0.147,0.014,0.117,0.1,0.852,0.852,0.6,1.1,4.325,0.954,1.892,1.489,1.246,0.69,1.685,1.062,1.188,7.564,4.584,1.802,0.299,0,0,0,14.5,17.4,15.1,14.1,15.5,15.5,14.5,14.8,15.5,14.5,15.5,14.1,17.4,14.1,14.8,15.5,14.5,14.1,15.2,14.1,15.2,14.8,14.8,14.5,17.7,15.2,15.5,16.3,16.7,14.5,14.5,15.2,14.8,16.3,16.7,15.2,14.5,14.8,15.2,14.5,15.2,14.5,15.5,15.2,15.5,14.5,15.2,6115000,7215700,24010,12,False
Club L DM 1,ClubL-DM-1,Example League,2023/24,Club L,DM,2268,23,0.059,0.055,0.085,0.626,0.271,0.053,0.14,0.119,1.121,1.121,0.7,0.8,5.704,0.659,0.15,2.128,1.351,0.759,1.905,1.128,1.26,7.9,5.005,1.96,0.211,0,0,0,15.6,16.3,15.3,15.3,16.7,16.7,15.6,16,16.7,17.8,17.8,15.3,18.5,17.5,16,17.8,15.6,15.3,18.5,17.5,16.3,16,16,15.6,18.9,18.5,18.9,17.5,15.6,15.6,15.6,16.3,16,15.3,17.8,18.5,15.6,16,16.3,15.6,16.3,15.6,16.7,16.3,16.7,15.6,16.3,9967087,10764454,28956,12,False
Club L DM 2,ClubL-DM-2,Example League,2023/24,Club L,DM,694,26,0.056,0.052,0.078,0.617,0.264,0.05,0.134,0.114,1.103,1.103,0.7,0.8,5.614,0.644,0.15,2.093,1.321,0.741,1.855,1.098,1.227,7.76,4.87,1.92,0.246,0,0,0,15.1,15.8,14.8,14.8,16.2,16.2,15.1,15.5,16.2,17.3,17.3,14.8,18,17,15.5,17.3,15.1,14.8,18,17,15.8,15.5,15.5,15.1,18.4,18,18.4,17,15.1,15.1,15.1,15.8,15.5,14.8,17.3,18,15.1,15.5,15.8,15.1,15.8,15.1,16.2,15.8,16.2,15.1,15.8,7147188,7718963,25971,18,False
Club L MC 1,ClubL-MC-1,Example League,2023/24,Club L,MC,2285,24,0.065,0.061,0.095,0.645,0.282,0.059,0.135,0.115,1.106,1.106,0.7,0.8,5.794,0.671,0.15,1.984,1.261,0.687,1.755,1.05,1.175,8.012,5.124,1.796,0.18,0,0,0,16.1,15,15.7,15.7,16.6,15.4,16.1,17.6,15.4,16.1,18.3,15.7,15,17.9,16.4,18.3,16.1,15.7,15,17.9,15,16.4,16.4,17.3,15.4,17.2,17.6,17.9,16.1,16.1,16.1,15,16.4,15.7,18.3,15,16.1,16.4,15,16.1,15,16.1,15.4,15,15.4,16.1,15,9225400,10194067,28269,18,False
Club L MC 2,ClubL-MC-2,Example League,2023/24,Club L,MC,705,27,0.062,0.059,0.089,0.637,0.276,0.056,0.129,0.11,1.088,1.088,0.7,0.8,5.704,0.659,0.15,1.951,1.231,0.67,1.71,1.026,1.149,7.9,5.005,1.758,0.211,0,0,0,15.6,14.6,15.3,15.3,16.1,14.9,15.6,17.2,14.9,15.6,17.8,15.3,14.6,17.5,16,17.8,15.6,15.3,14.6,17.5,14.6,16,16,16.8,14.9,16.8,17.1,17.5,15.6,15.6,15.6,14.6,16,15.3,17.8,14.6,15.6,16,14.6,15.6,14.6,15.6,14.9,14.6,14.9,15.6,14.6,6468750,7147969,25289,24,False
Club L AML 1,ClubL-AML-1,Example League,2023/24,Club L,AML,2302,25,0.303,0.285,0.337,1.91,0.844,0.273,0.268,0.228,1.657,1.657,4.623,3.717,3.96,1.939,1.422,1.365,1.159,0.628,1.685,1.122,1.253,8.456,5.124,1.66,0.12,0,0,0,15.5,18.7,17.7,16.2,14.8,14.8,13.5,15.9,14.8,13.5,18,15.2,14.2,17.7,15.9,15.5,15.5,16.2,16.2,15.2,16.2,18.4,15.9,18,14.8,16.2,17.3,15.2,18,18,15.5,16.2,15.9,17.7,15.5,16.2,15.5,15.9,16.2,15.5,16.2,15.5,14.8,16.2,14.8,15.5,16.2,8498088,9602839,27583,24,False
Club L AML 2,ClubL-AML-2,Example League,2023/24,Club L,AML,716,28,0.289,0.272,0.319,1.868,0.816,0.26,0.254,0.216,1.612,1.612,4.525,3.647,3.9,1.904,1.392,1.33,1.129,0.61,1.635,1.092,1.221,8.316,4.99,1.62,0.155,0,0,0,15,18.2,17.2,15.7,14.3,14.3,13,15.4,14.3,13,17.5,14.7,13.7,17.2,15.4,15,15,15.7,15.7,14.7,15.7,17.9,15.4,17.5,14.3,15.7,16.8,14.7,17.5,17.5,15,15.7,15.4,17.2,15,15.7,15,15.4,15.7,15,15.7,15,14.3,15.7,14.3,15,15.7,6044688,6830497,24629,30,False
Club L AMC 1,ClubL-AMC-1,Example League,2023/24,Club L,AMC,2319,26,0.296,0.279,0.328,1.889,0.829,0.267,0.262,0.222,1.637,1.637,4.574,3.682,3.936,1.918,1.41,1.351,1.147,0.621,1.665,1.11,1.24,8.372,5.053,1.644,0.138,0,0,0,15.3,18.5,17.4,15.9,14.6,14.6,13.3,15.6,14.6,13.3,17.8,14.9,14,17.4,15.6,15.3,15.3,15.9,16,14.9,16,18.1,15.6,17.8,14.6,16,17.1,14.9,17.8,17.8,15.3,16,15.6,17.4,15.3,16,15.3,15.6,16,15.3,16,15.3,14.6,16,14.6,15.3,16,7785150,8991848,26899,30,False
Club L AMC 2,ClubL-AMC-2,Example League,2023/24,Club L,AMC,727,29,0.284,0.267,0.312,1.851,0.805,0.255,0.248,0.211,1.595,1.595,4.486,3.619,3.876,1.89,1.38,1.316,1.117,0.603,1.615,1.08,1.208,8.26,4.936,1.604,0.169,0,0,0,14.8,18,17,15.5,14.1,14.1,12.8,15.2,14.1,12.8,17.3,14.5,13.5,17,15.2,14.8,14.8,15.5,15.5,14.5,15.5,17.7,15.2,17.3,14.1,15.5,16.6,14.5,17.3,17.3,14.8,15.5,15.2,17,14.8,15.5,14.8,15.2,15.5,14.8,15.5,14.8,14.1,15.5,14.1,14.8,15.5,5635000,6508425,23970,36,False
Club L AMR 1,ClubL-AMR-1,Example League,2023/24,Club L,AMR,2336,27,0.316,0.297,0.353,1.948,0.869,0.284,0.281,0.239,1.7,1.7,4.711,3.78,4.02,1.967,1.452,1.4,1.189,0.645,1.735,1.152,1.285,8.568,5.244,1.7,0.089,0,0,0,16,19.2,18.1,16.6,15.3,15.3,14,16.3,15.3,14,18.5,15.6,14.7,18.1,16.3,16,16,16.6,16.7,15.6,16.7,18.8,16.3,18.5,15.3,16.7,17.8,15.6,18.5,18.5,16,16.7,16.3,18.1,16,16.7,16,16.3,16.7,16,16.7,16,15.3,16.7,15.3,16,16.7,9007087,10628363,28876,36,False
Club L AMR 2,ClubL-AMR-2,Example League,2023/24,Club L,AMR,738,30,0.302,0.284,0.335,1.906,0.84,0.272,0.267,0.227,1.655,1.655,4.613,3.71,3.96,1.932,1.422,1.365,1.159,0.628,1.685,1.122,1.253,8.428,5.107,1.66,0.124,0,0,0,15.5,18.7,17.6,16.1,14.8,14.8,13.5,15.8,14.8,13.5,18,15.1,14.2,17.6,15.8,15.5,15.5,16.1,16.2,15.1,16.2,18.3,15.8,18,14.8,16.2,17.3,15.1,18,18,15.5,16.2,15.8,17.6,15.5,16.2,15.5,15.8,16.2,15.5,16.2,15.5,14.8,16.2,14.8,15.5,16.2,6907188,8150482,25951,12,False
Club L ST 1,ClubL-ST-1,Example League,2023/24,Club L,ST,2353,28,0.478,0.449,0.526,2.928,1.347,0.43,0.113,0.096,0.838,0.838,6.821,4.188,0.6,1.15,0.1,1.353,1.204,0.621,1.675,1.176,1.312,8.4,5.383,1.646,0.306,0,0,0,15.4,16.1,15,18,19.4,16.4,16.4,15.7,16.4,12.4,15.4,15,13.1,15,15.7,18.4,15.4,18,16.1,15,16.1,15.7,15.7,18.4,13.4,16.1,16.4,15,18.4,15.4,15.4,17.1,15.7,18,15.4,17.1,15.4,15.7,16.1,15.4,16.1,15.4,16.4,16.1,16.4,15.4,16.1,10036372,10839282,28336,12,False
Club L ST 2,ClubL-ST-2,Example League,2023/24,Club L,ST,749,31,0.461,0.433,0.506,2.875,1.311,0.415,0.107,0.091,0.822,0.822,6.686,4.104,0.6,1.13,0.1,1.32,1.177,0.605,1.625,1.146,1.279,8.288,5.261,1.608,0.337,0,0,0,14.9,15.6,14.6,17.6,19,16,15.9,15.3,16,11.9,14.9,14.6,12.6,14.6,15.3,17.9,14.9,17.6,15.6,14.6,15.6,15.3,15.3,17.9,13,15.6,16,14.6,17.9,14.9,14.9,16.6,15.3,17.6,14.9,16.6,14.9,15.3,15.6,14.9,15.6,14.9,16,15.6,16,14.9,15.6,7633125,8243775,25386,18,False
Club A GK 1,ClubA-GK-1,Example League,2024/25,Club A,GK,2585,21,0,0,0.042,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.293,84,0.5,17.6,18.3,17.2,17.2,18.6,18.6,17.6,17.9,18.6,17.6,17.6,17.2,18.3,17.2,17.9,20,17.6,17.2,20,20,18.3,17.9,17.9,17.6,18.6,18.3,18.6,17.2,17.6,17.6,17.6,18.3,17.9,17.2,17.6,18.3,20,20,20,20,20,20,20,20,20,20,20,20061782,21666725,43047,12,False
Club A GK 2,ClubA-GK-2,Example League,2024/25,Club A,GK,958,24,0,0,0.038,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.348,84,0.5,17.1,17.8,16.7,16.7,18.1,18.1,17.1,17.4,18.1,17.1,17.1,16.7,17.8,16.7,17.4,20,17.1,16.7,20,20,17.8,17.4,17.4,17.1,18.1,17.8,18.1,16.7,17.1,17.1,17.1,17.8,17.4,16.7,17.1,17.8,20,20,20,20,20,20,20,20,20,20,20,16649926,17981920,40012,18,False
Club A DC 1,ClubA-DC-1,Example League,2024/25,Club A,DC,2602,22,0.035,0.033,0.092,0.3,0.138,0.032,0.05,0.043,0.15,0.15,0.25,0.2,3.7,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.6,5.676,2.1,0.029,0,0,0,20,20,18.3,18.3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,26731150,29537921,45478,18,False
Club A DC 2,ClubA-DC-2,Example League,2024/25,Club A,DC,969,25,0.035,0.033,0.09,0.3,0.137,0.032,0.05,0.043,0.15,0.15,0.25,0.2,3.7,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.6,5.676,2.1,0.047,0,0,0,20,20,17.8,17.8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,18.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22380600,24730563,42365,24,False
Club A DL 1,ClubA-DL-1,Example League,2024/25,Club A,DL,2619,23,0.015,0.014,0.079,0.35,0.161,0.014,0.16,0.136,0.98,0.98,0.6,1.1,5,1.15,2.1,1.75,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25641588,28974994,44762,24,False
Club A DL 2,ClubA-DL-2,Example League,2024/25,Club A,DL,980,26,0.015,0.014,0.079,0.35,0.161,0.014,0.16,0.136,0.98,0.98,0.6,1.1,5,1.15,2.1,1.75,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21354288,24130345,41655,30,False
Club A DR 1,ClubA-DR-1,Example League,2024/25,Club A,DR,2636,24,0.015,0.014,0.079,0.35,0.161,0.014,0.16,0.136,0.98,0.98,0.6,1.1,5,1.15,2.1,1.75,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,24566400,28374192,44047,30,False
Club A DR 2,ClubA-DR-2,Example League,2024/25,Club A,DR,991,27,0.015,0.014,0.079,0.35,0.161,0.014,0.16,0.136,0.98,0.98,0.6,1.1,5,1.15,2.1,1.75,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20342350,23495414,40945,36,False
Club A DM 1,ClubA-DM-1,Example League,2024/25,Club A,DM,2653,25,0.086,0.081,0.15,0.708,0.326,0.077,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.8,0.15,2.25,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23505588,27736594,43334,36,False
Club A DM 2,ClubA-DM-2,Example League,2024/25,Club A,DM,1002,28,0.086,0.081,0.15,0.708,0.326,0.077,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.8,0.15,2.25,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,19.7,19.7,20,20,19.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.7,20,19.7,20,20,19584788,23110050,40257,12,False
Club A MC 1,ClubA-MC-1,Example League,2024/25,Club A,MC,2670,26,0.086,0.081,0.15,0.708,0.326,0.077,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.8,0.15,2.25,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25771150,27832842,45398,12,False
Club A MC 2,ClubA-MC-2,Example League,2024/25,Club A,MC,1013,29,0.086,0.081,0.15,0.708,0.326,0.077,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.8,0.15,2.25,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21900600,23652648,42325,18,False
Club A AML 1,ClubA-AML-1,Example League,2024/25,Club A,AML,2687,27,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.722,1.45,0.806,2.185,1.35,1.5,9.8,6.468,2.068,-0.03,0,0,0,20,20,20,20,20,20,19.7,20,20,19.7,20,20,18.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,24681588,27273155,44682,18,False
Club A AML 2,ClubA-AML-2,Example League,2024/25,Club A,AML,1024,30,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.705,1.45,0.797,2.16,1.35,1.5,9.8,6.468,2.048,-0.03,0,0,0,20,20,20,20,20,20,19.2,20,20,19.2,20,20,18.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21114288,23331288,41635,24,False
Club A AMC 1,ClubA-AMC-1,Example League,2024/25,Club A,AMC,2704,28,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.715,1.45,0.803,2.175,1.35,1.5,9.8,6.468,2.06,-0.03,0,0,0,20,20,20,20,20,20,19.5,20,20,19.5,20,20,18.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23846400,26946432,43987,24,False
Club A AMC 2,ClubA-AMC-2,Example League,2024/25,Club A,AMC,1035,31,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.698,1.45,0.794,2.15,1.35,1.5,9.8,6.468,2.04,-0.03,0,0,0,20,20,20,20,20,20,19,20,20,19,20,20,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20342350,22986856,40945,30,False
Club A AMR 1,ClubA-AMR-1,Example League,2024/25,Club A,AMR,2721,29,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.706,1.45,0.798,2.165,1.35,1.5,9.8,6.468,2.05,-0.03,0,0,0,20,20,20,20,20,20,19.3,20,20,19.3,20,20,18.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23025588,26594554,43294,30,False
Club A AMR 2,ClubA-AMR-2,Example League,2024/25,Club A,AMR,1046,20,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.689,1.45,0.789,2.125,1.332,1.481,9.8,6.468,2.03,-0.03,0,0,0,20,20,20,20,20,20,18.8,20,20,18.8,20,20,17.7,20,20,20,20,20,19.7,20,19.7,20,20,20,20,19.7,20,20,20,20,20,19.7,20,20,20,19.7,20,20,19.7,20,19.7,20,20,19.7,20,20,19.7,21264788,24560830,40397,36,False
Club A ST 1,ClubA-ST-1,Example League,2024/25,Club A,ST,2738,30,0.54,0.508,0.604,3.128,1.439,0.486,0.162,0.138,0.986,0.986,7.32,4.5,0.6,1.4,0.1,1.677,1.387,0.783,2.13,1.35,1.5,9.8,6.468,2.016,-0.03,0,0,0,20,20,20,20,20,20,20,20,20,18.6,20,20,19.3,20,20,20,20,20,20,20,20,20,20,20,17.9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30126757,35549573,45761,36,False
Club A ST 2,ClubA-ST-2,Example League,2024/25,Club A,ST,1057,21,0.54,0.508,0.604,3.128,1.439,0.486,0.162,0.138,0.986,0.986,7.32,4.5,0.6,1.4,0.1,1.65,1.372,0.77,2.105,1.35,1.5,9.8,6.468,1.986,-0.03,0,0,0,20,20,20,20,20,20,20,20,20,18.1,20,20,18.8,20,20,20,20,20,20,20,20,20,20,20,17.4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,27541908,32499451,42795,12,False
Club B GK 1,ClubB-GK-1,Example League,2024/25,Club B,GK,2550,22,0,0,0.04,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.308,84,0.5,17.3,18,17,17,18.4,18.4,17.3,17.7,18.4,17.3,17.3,17,18,17,17.7,20,17.3,17,20,20,18,17.7,17.7,17.3,18.4,18,18.4,17,17.3,17.3,17.3,18,17.7,17,17.3,18,20,20,20,20,20,20,20,20,20,20,20,19072862,21075513,42214,18,False
Club B GK 2,ClubB-GK-2,Example League,2024/25,Club B,GK,930,25,0,0,0.036,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.363,84,0.5,16.8,17.5,16.5,16.5,17.9,17.9,16.8,17.2,17.9,16.8,16.8,16.5,17.5,16.5,17.2,20,16.8,16.5,20,20,17.5,17.2,17.2,16.8,17.9,17.5,17.9,16.5,16.8,16.8,16.8,17.5,17.2,16.5,16.8,17.5,20,20,20,19.8,20,20,20,20,20,19.8,20,15723244,17374185,39185,24,False
Club B DC 1,ClubB-DC-1,Example League,2024/25,Club B,DC,2567,23,0.035,0.033,0.087,0.3,0.135,0.032,0.05,0.043,0.15,0.15,0.25,0.2,3.7,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.6,5.676,2.1,0.071,0,0,0,20,20,17.1,17.1,19.7,19.7,20,20,19.7,20,20,20,20,20,20,20,20,20,20,20,20,17.8,20,20,20,20,19.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.7,20,19.7,20,20,22230400,25120352,41853,24,False
Club B DC 2,ClubB-DC-2,Example League,2024/25,Club B,DC,941,26,0.035,0.033,0.084,0.3,0.134,0.032,0.05,0.043,0.15,0.15,0.25,0.2,3.7,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.488,5.602,2.1,0.089,0,0,0,20,20,16.6,16.6,19.3,19.3,20,20,19.3,20,20,19.6,20,19.6,20,20,20,19.6,20,20,20,17.3,20,20,20,20,19.3,19.6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.3,20,19.3,20,20,18208750,20575888,38767,30,False
Club B DL 1,ClubB-DL-1,Example League,2024/25,Club B,DL,2584,24,0.015,0.014,0.079,0.35,0.161,0.014,0.16,0.136,0.98,0.98,0.6,1.1,5,1.15,2.1,1.75,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,24401088,28183257,43908,30,False
Club B DL 2,ClubB-DL-2,Example League,2024/25,Club B,DL,952,27,0.015,0.014,0.079,0.35,0.161,0.014,0.16,0.136,0.98,0.98,0.6,1.1,5,1.15,2.1,1.75,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,19.9,19.9,20,20,19.9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.9,20,19.9,20,20,20189688,23319090,40807,36,False
Club B DR 1,ClubB-DR-1,Example League,2024/25,Club B,DR,2601,25,0.015,0.014,0.079,0.35,0.161,0.014,0.16,0.136,0.98,0.98,0.6,1.1,5,1.15,2.1,1.75,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23343150,27544917,43195,36,False
Club B DR 2,ClubB-DR-2,Example League,2024/25,Club B,DR,963,28,0.015,0.014,0.079,0.35,0.161,0.014,0.16,0.136,0.98,0.98,0.6,1.1,5,1.15,2.1,1.75,1.45,0.82,2.2,1.35,1.5,8.6,5.676,2.1,-0.03,0,0,0,20,20,20,20,19.7,19.7,20,20,19.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19.7,20,19.7,20,20,19435000,22933300,40120,12,False
